Id,Label,Modularity_Class,Pageranks,Filter,Level1,Liste2,25nisan,X,Y,Size,Color
,,,,,,,,,,,
2134288290,,5,1.6E-05,false,,,,0.475323,0.668119,0.002599,#b9b0aa
,,,,,,,,,,,
1215350243,2.sayfaofficial,41,2.1E-05,true,,,,0.450275,0.691352,0.008182,#7ab992
,,,,,,,,,,,
2137656295,haticekubratongar,19,2.7E-05,true,,,,0.363337,0.734014,0.015311,#ffd3ff
,,,,,,,,,,,
547898626,esraerolda_atv,42,2E-05,true,,,,0.328464,0.641605,0.007624,#ffca71
,,,,,,,,,,,
5072832,ceydadvenci,17,2.1E-05,true,,,,0.467157,0.673962,0.008233,#ffedad
,,,,,,,,,,,
40718016,,5,1.5E-05,false,,,,0.473691,0.65106,0.001627,#b9b0aa
,,,,,,,,,,,
451064076,,41,1.4E-05,false,,,,0.375059,0.685422,0.000971,#7ab992
,,,,,,,,,,,
18242567,gulben123,41,2.1E-05,true,,,,0.444611,0.65623,0.008848,#7ab992
,,,,,,,,,,,
5631746043,,17,1.7E-05,false,,,,0.339362,0.719738,0.00416,#ffedad
,,,,,,,,,,,
643173678,,18,1.3E-05,false,,,,0.4167,0.694349,0.000299,#a5d0bc
,,,,,,,,,,,
5574230253,akapaklikaya,19,2.3E-05,true,,,,0.368332,0.666498,0.01101,#ffd3ff
,,,,,,,,,,,
250934419,esraerol,41,2.1E-05,true,,,,0.396677,0.685848,0.008158,#7ab992
,,,,,,,,,,,
522017079,sahrapsoysal,17,1.8E-05,true,,,,0.414485,0.71616,0.005159,#ffedad
,,,,,,,,,,,
1373095316,,19,1.7E-05,false,,,,0.422654,0.732933,0.004353,#ffd3ff
,,,,,,,,,,,
241723210,,5,1.4E-05,false,,,,0.435922,0.741889,0.000566,#b9b0aa
,,,,,,,,,,,
1716896368,cocuk.gelisim.dunyasi,19,1.9E-05,true,,,,0.35373,0.711972,0.00652,#ffd3ff
,,,,,,,,,,,
216748026,,19,1.7E-05,false,,,,0.328413,0.732262,0.003726,#ffd3ff
,,,,,,,,,,,
47523949427,,3,1.4E-05,false,,,,0.395376,0.745418,0.001249,#b1ae72
,,,,,,,,,,,
302280045,,17,1.8E-05,false,,,,0.399559,0.70238,0.004721,#ffedad
,,,,,,,,,,,
1824510060,,45,1.7E-05,false,,,,0.417071,0.680767,0.00466,#5ecbaf
,,,,,,,,,,,
319284471,akapismak,5,1.8E-05,true,,,,0.471335,0.651471,0.005197,#b9b0aa
,,,,,,,,,,,
1367344845,,34,1.5E-05,false,,,,0.34129,0.669883,0.001917,#ff9891
,,,,,,,,,,,
201447208,hakanmenguc,12,2.2E-05,true,,,,0.396713,0.649323,0.009354,#a6af93
,,,,,,,,,,,
316283851,,19,1.5E-05,false,,,,0.360433,0.67168,0.001976,#ffd3ff
,,,,,,,,,,,
9226017315,kitupapp,5,1.8E-05,true,,,,0.469271,0.568596,0.005415,#b9b0aa
,,,,,,,,,,,
4872892469,dekor_perim,27,2.6E-05,true,,,,0.319107,0.552746,0.013923,#e69cbb
,,,,,,,,,,,
791933932,,19,1.8E-05,false,,,,0.430984,0.657539,0.004832,#ffd3ff
,,,,,,,,,,,
1570735190,,4,1.3E-05,false,,,,0.290963,0.557309,0.000448,#ffd78a
,,,,,,,,,,,
10676362216,santiyem_sanal,28,2.8E-05,true,,,,0.449768,0.368149,0.015537,#ffec75
,,,,,,,,,,,
2216757742,,19,1.4E-05,false,,,,0.309032,0.783275,0.001036,#ffd3ff
,,,,,,,,,,,
46128493368,,28,1.4E-05,false,,,,0.438436,0.5824,0.001508,#ffec75
,,,,,,,,,,,
10637146304,,19,1.7E-05,false,,,,0.395311,0.702178,0.004474,#ffd3ff
,,,,,,,,,,,
183411302,serhatyabanci,23,1.8E-05,true,,,,0.472369,0.746356,0.005043,#6fb6c4
,,,,,,,,,,,
1394617573,,28,1.5E-05,false,,,,0.324447,0.703155,0.002322,#ffec75
,,,,,,,,,,,
4664278553,,17,1.5E-05,false,,,,0.338188,0.62865,0.002477,#ffedad
,,,,,,,,,,,
49112894,selcuk79,34,4.9E-05,true,,,,0.416232,0.518245,0.038089,#ff9891
,,,,,,,,,,,
1819052224,,27,1.5E-05,false,,,,0.387939,0.480246,0.001775,#e69cbb
,,,,,,,,,,,
12377517587,,5,1.4E-05,false,,,,0.423889,0.711448,0.001499,#b9b0aa
,,,,,,,,,,,
44889680592,,3,1.3E-05,false,,,,0.28637,0.687025,0.000323,#b1ae72
,,,,,,,,,,,
9988530847,,33,1.6E-05,false,,,,0.310623,0.569381,0.003089,#cdaf66
,,,,,,,,,,,
6641398247,,19,1.5E-05,false,,,,0.429099,0.744031,0.001724,#ffd3ff
,,,,,,,,,,,
1125274922,,19,1.3E-05,false,,,,0.283022,0.799191,0.000262,#ffd3ff
,,,,,,,,,,,
7218423833,,19,1.4E-05,false,,,,0.394723,0.762509,0.000861,#ffd3ff
,,,,,,,,,,,
1290368033,barismusluofficial,23,2.7E-05,true,,,,0.448649,0.708882,0.014734,#6fb6c4
,,,,,,,,,,,
4196714053,,37,1.3E-05,false,,,,0.422321,0.653671,0.000351,#93c6e8
,,,,,,,,,,,
1368247344,,19,1.5E-05,false,,,,0.372929,0.787927,0.001719,#ffd3ff
,,,,,,,,,,,
7143195126,,17,1.4E-05,false,,,,0.406733,0.382804,0.001027,#ffedad
,,,,,,,,,,,
2098639831,artistworldly,47,1.9E-05,true,,,,0.405063,0.352061,0.006187,#8bffce
,,,,,,,,,,,
1321886292,,19,1.5E-05,false,,,,0.309941,0.729475,0.002348,#ffd3ff
,,,,,,,,,,,
2016255429,,21,1.3E-05,false,,,,0.471574,0.684147,0.000374,#d8cefc
,,,,,,,,,,,
303947497,cznburak,34,6E-05,true,,,,0.379532,0.436644,0.049848,#ff9891
,,,,,,,,,,,
4124732141,,19,1.5E-05,false,,,,0.317553,0.731096,0.001799,#ffd3ff
,,,,,,,,,,,
3291138349,,19,1.4E-05,false,,,,0.298038,0.790358,0.00134,#ffd3ff
,,,,,,,,,,,
238903437,,47,1.5E-05,false,,,,0.381304,0.487205,0.001865,#8bffce
,,,,,,,,,,,
14272500417,,38,1.4E-05,false,,,,0.455348,0.535178,0.000778,#d99c94
,,,,,,,,,,,
3185127745,,19,1.4E-05,false,,,,0.334086,0.727025,0.001177,#ffd3ff
,,,,,,,,,,,
28446764410,,19,1.8E-05,false,,,,0.317294,0.747874,0.004746,#ffd3ff
,,,,,,,,,,,
37728649763,,19,1.4E-05,false,,,,0.383881,0.767927,0.001049,#ffd3ff
,,,,,,,,,,,
10085101523,,40,1.4E-05,false,,,,0.358834,0.615845,0.000803,#ecbd9b
,,,,,,,,,,,
6791511582,,21,1.3E-05,false,,,,0.487763,0.740852,0.000297,#d8cefc
,,,,,,,,,,,
4107723465,,21,1.4E-05,false,,,,0.515773,0.675005,0.001081,#d8cefc
,,,,,,,,,,,
36987230430,,25,1.6E-05,false,,,,0.338747,0.655833,0.002832,#d3b8c7
,,,,,,,,,,,
1169411297,,17,1.7E-05,false,,,,0.413052,0.69757,0.004056,#ffedad
,,,,,,,,,,,
3263543350,,17,1.4E-05,false,,,,0.301768,0.676402,0.000825,#ffedad
,,,,,,,,,,,
1498503249,,19,1.4E-05,false,,,,0.376583,0.775141,0.000869,#ffd3ff
,,,,,,,,,,,
6300047010,,17,1.6E-05,false,,,,0.423523,0.511973,0.00338,#ffedad
,,,,,,,,,,,
1332165140,,41,1.6E-05,false,,,,0.4111,0.580854,0.002695,#7ab992
,,,,,,,,,,,
4016214668,,41,1.7E-05,false,,,,0.436345,0.449713,0.004672,#7ab992
,,,,,,,,,,,
7571396175,,18,1.4E-05,false,,,,0.418937,0.605961,0.001337,#a5d0bc
,,,,,,,,,,,
3966725123,,19,1.4E-05,false,,,,0.311011,0.750508,0.00083,#ffd3ff
,,,,,,,,,,,
997577686,,14,1.3E-05,false,,,,0.375186,0.652273,0.000432,#d7d7a6
,,,,,,,,,,,
3968019574,somersivrioglu,27,2.1E-05,true,,,,0.448386,0.611953,0.008185,#e69cbb
,,,,,,,,,,,
222581274,osmangokcek_,34,2.1E-05,true,,,,0.328128,0.562742,0.008206,#ff9891
,,,,,,,,,,,
1911822066,,19,1.3E-05,false,,,,0.321409,0.772384,0.000452,#ffd3ff
,,,,,,,,,,,
4557035129,,19,1.4E-05,false,,,,0.305341,0.797306,0.001521,#ffd3ff
,,,,,,,,,,,
4885060102,bulem_butik,19,1.8E-05,true,,,,0.285953,0.792079,0.00506,#ffd3ff
,,,,,,,,,,,
224957037,trendyolcom,15,6.6E-05,true,,,,0.488216,0.681078,0.056914,#d6c864
,,,,,,,,,,,
282088284,anadolu_giyim,19,2.2E-05,true,,,,0.301041,0.749841,0.009629,#ffd3ff
,,,,,,,,,,,
3418602413,,19,1.5E-05,false,,,,0.289087,0.790473,0.001941,#ffd3ff
,,,,,,,,,,,
2224770676,,19,1.4E-05,false,,,,0.310372,0.79893,0.001156,#ffd3ff
,,,,,,,,,,,
5054218268,,34,1.6E-05,false,,,,0.350913,0.667475,0.002941,#ff9891
,,,,,,,,,,,
3312658165,,19,1.7E-05,false,,,,0.331857,0.754707,0.00377,#ffd3ff
,,,,,,,,,,,
1510916099,eve.dair.hersey,19,2.1E-05,true,,,,0.321197,0.695864,0.008399,#ffd3ff
,,,,,,,,,,,
1657197142,dopinghafiza,19,2.2E-05,true,,,,0.383938,0.64682,0.009736,#ffd3ff
,,,,,,,,,,,
206233365,hepsiburada,21,5.5E-05,true,,,,0.481607,0.645659,0.044412,#d8cefc
,,,,,,,,,,,
1381187225,,27,1.4E-05,false,,,,0.430655,0.690192,0.000688,#e69cbb
,,,,,,,,,,,
8246118054,,19,1.5E-05,false,,,,0.336676,0.772911,0.002113,#ffd3ff
,,,,,,,,,,,
800505240,modaselvim,19,3.2E-05,true,,,,0.319735,0.734044,0.019887,#ffd3ff
,,,,,,,,,,,
9005461749,,3,1.4E-05,false,,,,0.362385,0.697702,0.001172,#b1ae72
,,,,,,,,,,,
515245507,,34,1.4E-05,false,,,,0.289754,0.499791,0.001127,#ff9891
,,,,,,,,,,,
761526050,halukleventacil,36,4.7E-05,true,,,,0.462549,0.588693,0.036423,#a1abc5
,,,,,,,,,,,
7227380342,,17,1.3E-05,false,,,,0.348042,0.727306,0.000436,#ffedad
,,,,,,,,,,,
61079520840,,19,1.4E-05,false,,,,0.38632,0.81559,0.000769,#ffd3ff
,,,,,,,,,,,
51187051923,,19,1.3E-05,false,,,,0.335726,0.833591,0.000284,#ffd3ff
,,,,,,,,,,,
61139877736,,19,1.3E-05,false,,,,0.359615,0.834106,0.00037,#ffd3ff
,,,,,,,,,,,
59813720984,,19,1.3E-05,false,,,,0.305371,0.768502,0.000425,#ffd3ff
,,,,,,,,,,,
59261454264,,19,1.3E-05,false,,,,0.323935,0.699122,0.000456,#ffd3ff
,,,,,,,,,,,
59624478442,,19,1.3E-05,false,,,,0.357868,0.831473,0.000319,#ffd3ff
,,,,,,,,,,,
54463639278,,19,1.4E-05,false,,,,0.339015,0.766371,0.000526,#ffd3ff
,,,,,,,,,,,
38244499639,,19,1.4E-05,false,,,,0.379303,0.737558,0.000704,#ffd3ff
,,,,,,,,,,,
37481391987,,19,1.4E-05,false,,,,0.349393,0.781824,0.000559,#ffd3ff
,,,,,,,,,,,
37296703604,,19,1.3E-05,false,,,,0.346245,0.837768,0.000354,#ffd3ff
,,,,,,,,,,,
51325717101,,19,1.3E-05,false,,,,0.346599,0.832916,0.000352,#ffd3ff
,,,,,,,,,,,
8689729635,,19,1.3E-05,false,,,,0.398419,0.780314,0.000415,#ffd3ff
,,,,,,,,,,,
48349896652,,19,1.4E-05,false,,,,0.347616,0.774005,0.000616,#ffd3ff
,,,,,,,,,,,
52167945173,,19,1.3E-05,false,,,,0.369403,0.830453,0.000281,#ffd3ff
,,,,,,,,,,,
49637796407,,19,1.4E-05,false,,,,0.348837,0.767008,0.000583,#ffd3ff
,,,,,,,,,,,
42723007764,,19,1.3E-05,false,,,,0.335264,0.833494,0.000284,#ffd3ff
,,,,,,,,,,,
285201046,,8,1.5E-05,false,,,,0.432191,0.559549,0.002326,#ffd1a2
,,,,,,,,,,,
51749314393,,4,1.4E-05,false,,,,0.43829,0.599229,0.000652,#ffd78a
,,,,,,,,,,,
36524720059,,4,1.4E-05,false,,,,0.363315,0.63759,0.000852,#ffd78a
,,,,,,,,,,,
48837935206,,32,1.4E-05,false,,,,0.458353,0.528159,0.001144,#d5f2ff
,,,,,,,,,,,
8047360069,,19,1.5E-05,false,,,,0.332714,0.787262,0.002434,#ffd3ff
,,,,,,,,,,,
36552507304,,19,1.5E-05,false,,,,0.366965,0.797442,0.001628,#ffd3ff
,,,,,,,,,,,
1256505597,,19,1.4E-05,false,,,,0.329415,0.677066,0.001234,#ffd3ff
,,,,,,,,,,,
8471489887,,4,1.4E-05,false,,,,0.412501,0.75211,0.000884,#ffd78a
